ID,SampleDate,ForkLength,Julian,GeneticID,PosProb,Ots28,LengthByDate,FieldID
C210229DLC,2021-04-29,94,303,Fall/LateFall,0.9998,late,Spring,C21-225
C210230DLC,2021-04-29,85,303,Fall/LateFall,0.9664,early,Fall,C21-226
C210231DLC,2021-04-29,80,303,Fall/LateFall,0.9977,late,Fall,C21-227
C210232DLC,2021-04-29,89,303,Fall/LateFall,0.9991,late,Spring,C21-228
C210233DLC,2021-04-29,95,303,Fall/LateFall,1,late,Spring,C21-229
C210234DLC,2021-04-29,90,303,Fall/LateFall,0.9998,late,Spring,C21-230
C210235DLC,2021-04-29,95,303,Fall/LateFall,0.9996,late,Spring,C21-231
C210236DLC,2021-04-29,88,303,Fall/LateFall,1,late,Spring,C21-232
C210237DLC,2021-04-29,95,303,Fall/LateFall,0.9999,late,Spring,C21-233
C210238DLC,2021-04-29,98,303,Fall/LateFall,1,late,Spring,C21-234
C210239DLC,2021-04-29,85,303,Fall/LateFall,0.9981,late,Fall,C21-235
C210240DLC,2021-04-29,86,303,Fall/LateFall,1,late,Fall,C21-236
C210241DLC,2021-04-29,85,303,Fall/LateFall,1,late,Fall,C21-237
C210242DLC,2021-04-29,75,303,Fall/LateFall,1,late,Fall,C21-238
C210311DLC,2021-04-29,80,303,Fall/LateFall,0.8764,late,Fall,C21-307
C210312DLC,2021-04-29,80,303,Fall/LateFall,1,early,Fall,C21-308
C210313DLC,2021-04-29,81,303,Fall/LateFall,0.9985,late,Fall,C21-309
C210314DLC,2021-04-29,78,303,Fall/LateFall,0.9933,late,Fall,C21-310
C210316DLC,2021-04-29,86,304,Fall/LateFall,0.9999,late,Fall,C21-312
C210317DLC,2021-04-29,86,304,Fall/LateFall,0.9997,late,Fall,C21-313
C210318DLC,2021-04-30,87,304,Fall/LateFall,0.9997,late,Fall,C21-314
C210323DLC,2021-04-30,93,304,Fall/LateFall,0.9999,late,Spring,C21-319
C210325DLC,2021-04-30,90,304,Fall/LateFall,0.9784,late,Spring,C21-321
C210326DLC,2021-04-30,85,304,Fall/LateFall,1,late,Fall,C21-322
C210327DLC,2021-04-30,81,304,Fall/LateFall,1,late,Fall,C21-323
C210328DLC,2021-04-30,92,304,Fall/LateFall,1,late,Spring,C21-324
C210329DLC,2021-04-30,92,304,Fall/LateFall,0.9985,late,Spring,C21-325
C210330DLC,2021-04-30,86,304,Fall/LateFall,0.9999,late,Fall,C21-326
C210331DLC,2021-04-30,99,304,Fall/LateFall,0.616,late,Spring,C21-327
C210332DLC,2021-04-30,85,304,Fall/LateFall,0.9999,late,Fall,C21-328
C210333DLC,2021-04-30,93,304,Fall/LateFall,0.9999,late,Spring,C21-329
C210334DLC,2021-04-30,85,304,Fall/LateFall,0.9994,late,Fall,C21-330
C210335DLC,2021-04-30,93,304,Fall/LateFall,1,late,Spring,C21-331
C210336DLC,2021-04-30,91,304,Fall/LateFall,1,late,Spring,C21-332
C210315DLC,2021-04-30,86,304,Fall/LateFall,0.9999,late,Fall,C21-311
C210337DLC,2021-05-02,91,306,Fall/LateFall,0.9997,late,Spring,C21-333
C210338DLC,2021-05-02,94,306,Fall/LateFall,0.9994,late,Spring,C21-334
C210339DLC,2021-05-02,84,306,Fall/LateFall,0.9995,late,Fall,C21-335
C210340DLC,2021-05-02,90,306,Fall/LateFall,0.9999,late,Spring,C21-336
C210341DLC,2021-05-02,79,306,Fall/LateFall,1,late,Fall,C21-337
C210342DLC,2021-05-02,84,306,Fall/LateFall,0.9989,late,Fall,C21-338
C210343DLC,2021-05-02,99,306,Fall/LateFall,1,late,Spring,C21-339
C210344DLC,2021-05-02,88,306,Fall/LateFall,1,late,Fall,C21-341
C210345DLC,2021-05-02,90,306,Fall/LateFall,0.9989,late,Spring,C21-342
C210346DLC,2021-05-02,90,306,Fall/LateFall,1,late,Spring,C21-343
C210347DLC,2021-05-02,90,306,Fall/LateFall,0.9978,late,Spring,C21-344
C210348DLC,2021-05-02,88,306,Fall/LateFall,0.9732,late,Fall,C21-345
C210349DLC,2021-05-02,93,306,Fall/LateFall,0.9999,late,Spring,C21-346
C210350DLC,2021-05-02,92,306,Fall/LateFall,0.9994,early,Spring,C21-347
C210351DLC,2021-05-02,74,306,Fall/LateFall,1,late,Fall,C21-348
C210352DLC,2021-05-02,81,306,Fall/LateFall,1,late,Fall,C21-349
C210353DLC,2021-05-02,89,306,Fall/LateFall,1,late,Fall,C21-350
C210354DLC,2021-05-02,86,306,Fall/LateFall,0.9999,late,Fall,C21-351
C210355DLC,2021-05-02,84,306,Fall/LateFall,0.9999,late,Fall,C21-352
C210356DLC,2021-05-02,85,306,Fall/LateFall,1,late,Fall,C21-353
C210357DLC,2021-05-02,89,306,Fall/LateFall,0.9995,late,Fall,C21-354
C210358DLC,2021-05-02,82,306,Fall/LateFall,0.6771,late,Fall,C21-355
C210359DLC,2021-05-02,88,307,Fall/LateFall,0.9866,late,Fall,C21-356
C210360DLC,2021-05-03,91,307,Fall/LateFall,0.9991,late,Spring,C21-357
C210361DLC,2021-05-03,86,307,Fall/LateFall,0.9998,late,Fall,C21-358
C210362DLC,2021-05-03,92,307,Fall/LateFall,1,late,Spring,C21-359
C210363DLC,2021-05-03,87,307,Fall/LateFall,1,late,Fall,C21-360
C210364DLC,2021-05-03,80,307,Fall/LateFall,0.9886,late,Fall,C21-361
C210365DLC,2021-05-03,95,307,Fall/LateFall,1,late,Spring,C21-362
C210366DLC,2021-05-03,89,307,Fall/LateFall,0.9999,late,Fall,C21-363
C210367DLC,2021-05-03,91,307,Fall/LateFall,0.9999,early,Spring,C21-364
C210368DLC,2021-05-03,88,307,Fall/LateFall,0.9973,late,Fall,C21-365
C210369DLC,2021-05-03,91,307,Fall/LateFall,0.9999,late,Spring,C21-366
C210370DLC,2021-05-03,88,307,Fall/LateFall,0.9996,late,Fall,C21-367
C210371DLC,2021-05-03,93,307,Fall/LateFall,0.9991,late,Spring,C21-368
C210372DLC,2021-05-03,96,307,Fall/LateFall,0.9936,late,Spring,C21-369
C210373DLC,2021-05-03,92,307,Fall/LateFall,0.999,late,Spring,C21-370
C210374DLC,2021-05-03,92,307,Fall/LateFall,1,late,Spring,C21-371
C210375DLC,2021-05-03,93,307,Fall/LateFall,0.9999,late,Spring,C21-372
C210376DLC,2021-05-03,84,307,Fall/LateFall,0.998,late,Fall,C21-373
C210377DLC,2021-05-03,74,307,Fall/LateFall,1,late,Fall,C21-374
C210378DLC,2021-05-03,89,307,Fall/LateFall,1,late,Fall,C21-375
C210379DLC,2021-05-03,90,307,Fall/LateFall,0.9961,late,Fall,C21-376
C210380DLC,2021-05-03,88,307,Fall/LateFall,1,late,Fall,C21-377
C210381DLC,2021-05-03,89,307,Fall/LateFall,1,late,Fall,C21-378
C210382DLC,2021-05-03,87,307,Fall/LateFall,0.9927,late,Fall,C21-379
C210383DLC,2021-05-03,73,307,Fall/LateFall,0.9982,late,Fall,C21-380
C210384DLC,2021-05-04,90,308,Fall/LateFall,0.9676,late,Fall,C21-381
C210385DLC,2021-05-04,85,308,Fall/LateFall,0.9572,late,Fall,C21-382
C210386DLC,2021-05-04,95,308,Fall/LateFall,0.9997,late,Spring,C21-383
C210387DLC,2021-05-04,89,308,Fall/LateFall,1,late,Fall,C21-384
C210388DLC,2021-05-04,81,308,Fall/LateFall,0.9999,late,Fall,C21-385
C210389DLC,2021-05-04,95,308,Fall/LateFall,0.9999,late,Spring,C21-386
C210390DLC,2021-05-04,94,308,Fall/LateFall,0.9997,late,Spring,C21-387
C210391DLC,2021-05-04,86,308,Fall/LateFall,0.9958,late,Fall,C21-388
C210392DLC,2021-05-04,89,308,Fall/LateFall,1,late,Fall,C21-389
C210393DLC,2021-05-04,86,308,Fall/LateFall,0.9844,late,Fall,C21-390
C210394DLC,2021-05-04,90,308,Fall/LateFall,0.9999,late,Fall,C21-391
C210395DLC,2021-05-04,82,308,Fall/LateFall,1,late,Fall,C21-392
C210396DLC,2021-05-04,80,308,Fall/LateFall,1,late,Fall,C21-393
C210397DLC,2021-05-04,86,308,Fall/LateFall,1,late,Fall,C21-394
C210398DLC,2021-05-04,86,308,Fall/LateFall,1,late,Fall,C21-395
C210399DLC,2021-05-04,89,308,Fall/LateFall,0.999,late,Fall,C21-396
C210400DLC,2021-05-04,85,308,Fall/LateFall,0.9997,late,Fall,C21-397
C210401DLC,2021-05-04,86,308,Fall/LateFall,0.9985,late,Fall,C21-398
C210402DLC,2021-05-04,88,308,Fall/LateFall,0.9836,late,Fall,C21-399
C210403DLC,2021-05-04,91,308,Fall/LateFall,0.9999,late,Spring,C21-400
C210404DLC,2021-05-04,96,308,Fall/LateFall,0.9995,late,Spring,C21-401
C210405DLC,2021-05-04,93,308,Fall/LateFall,1,late,Spring,C21-402
C210406DLC,2021-05-04,90,308,Fall/LateFall,0.9995,late,Fall,C21-403
C210407DLC,2021-05-04,94,308,Fall/LateFall,0.999,late,Spring,C21-404
C210408DLC,2021-05-04,91,308,Fall/LateFall,0.9959,late,Spring,C21-405
C210409DLC,2021-05-04,87,308,Fall/LateFall,0.9999,late,Fall,C21-406
C210410DLC,2021-05-04,91,308,Fall/LateFall,0.9997,late,Spring,C21-407
C210411DLC,2021-05-04,94,308,Fall/LateFall,0.9966,late,Spring,C21-408
C210412DLC,2021-05-04,86,308,Fall/LateFall,0.9998,late,Fall,C21-409
C210413DLC,2021-05-04,89,308,Fall/LateFall,0.9998,late,Fall,C21-410
C210414DLC,2021-05-04,86,308,Fall/LateFall,0.9987,late,Fall,C21-411
C210415DLC,2021-05-04,84,308,Fall/LateFall,1,late,Fall,C21-412
C210416DLC,2021-05-04,85,308,Fall/LateFall,0.9839,late,Fall,C21-413
C210417DLC,2021-05-04,87,308,Fall/LateFall,0.9983,late,Fall,C21-414
C210418DLC,2021-05-04,90,308,Fall/LateFall,0.9998,late,Fall,C21-415
C210419DLC,2021-05-06,90,310,Fall/LateFall,0.9991,late,Fall,C21-416
C210420DLC,2021-05-06,92,310,Fall/LateFall,0.9988,late,Spring,C21-417
C210421DLC,2021-05-06,80,310,Fall/LateFall,0.9996,late,Fall,C21-418
C210422DLC,2021-05-06,88,310,Fall/LateFall,0.9911,late,Fall,C21-419
C210423DLC,2021-05-06,90,310,Fall/LateFall,1,late,Fall,C21-420
C210424DLC,2021-05-06,80,310,Fall/LateFall,0.9993,late,Fall,C21-421
C210425DLC,2021-05-06,85,310,Fall/LateFall,0.9995,late,Fall,C21-422
C210426DLC,2021-05-06,93,310,Fall/LateFall,0.9997,late,Spring,C21-423
C210427DLC,2021-05-06,90,310,Fall/LateFall,0.9995,late,Fall,C21-424
C210428DLC,2021-05-06,84,310,Fall/LateFall,1,late,Fall,C21-425
C210429DLC,2021-05-06,92,310,Fall/LateFall,0.8609,late,Spring,C21-426
C210430DLC,2021-05-06,83,310,Fall/LateFall,0.9995,late,Fall,C21-427
C210431DLC,2021-05-06,89,310,Fall/LateFall,0.9992,late,Fall,C21-428
C210432DLC,2021-05-06,90,310,Fall/LateFall,0.9999,late,Fall,C21-429
C210433DLC,2021-05-06,87,310,Fall/LateFall,1,late,Fall,C21-430
C210434DLC,2021-05-06,88,310,Fall/LateFall,0.9999,late,Fall,C21-431
C210438DLC,2021-05-06,85,310,Fall/LateFall,0.9966,late,Fall,C21-435
C210439DLC,2021-05-06,88,310,Fall/LateFall,0.9953,late,Fall,C21-436
C210440DLC,2021-05-06,87,310,Fall/LateFall,0.998,late,Fall,C21-437
C210441DLC,2021-05-06,83,310,Fall/LateFall,0.9999,late,Fall,C21-438
C210442DLC,2021-05-06,85,310,Fall/LateFall,0.9999,late,Fall,C21-439
C210443DLC,2021-05-06,86,310,Fall/LateFall,0.9983,late,Fall,C21-440
C210444DLC,2021-05-06,85,310,Fall/LateFall,0.9967,late,Fall,C21-441
C210445DLC,2021-05-06,86,310,Fall/LateFall,1,late,Fall,C21-442
C210435DLC,2021-05-06,78,310,Fall/LateFall,0.9987,late,Fall,C21-432
C210436DLC,2021-05-06,83,310,Fall/LateFall,1,late,Fall,C21-433
C210437DLC,2021-05-06,81,310,Fall/LateFall,0.9998,late,Fall,C21-434
C210446DLC,2021-05-06,85,310,Fall/LateFall,0.9993,late,Fall,C21-443
C210447DLC,2021-05-06,92,310,Fall/LateFall,0.996,late,Spring,C21-444
C210448DLC,2021-05-06,92,310,Fall/LateFall,1,late,Spring,C21-445
C210449DLC,2021-05-06,93,310,Fall/LateFall,0.9604,late,Spring,C21-446
C210450DLC,2021-05-06,94,310,Fall/LateFall,0.9976,late,Spring,C21-447
C210451DLC,2021-05-06,92,310,Fall/LateFall,0.9988,late,Spring,C21-448
C210452DLC,2021-05-06,94,310,Fall/LateFall,0.9957,late,Spring,C21-449
C210453DLC,2021-05-07,93,311,Fall/LateFall,0.9992,late,Spring,C21-450
C210454DLC,2021-05-07,86,311,Fall/LateFall,0.9998,late,Fall,C21-451
C210455DLC,2021-05-07,77,311,Fall/LateFall,1,late,Fall,C21-452
C210456DLC,2021-05-07,90,311,Fall/LateFall,0.9997,late,Fall,C21-453
C210457DLC,2021-05-07,85,311,Fall/LateFall,0.9994,late,Fall,C21-454
C210458DLC,2021-05-07,83,311,Fall/LateFall,0.9998,late,Fall,C21-455
C210459DLC,2021-05-07,84,311,Fall/LateFall,0.9588,late,Fall,C21-456
C210460DLC,2021-05-07,85,311,Fall/LateFall,0.9991,late,Fall,C21-457
C210461DLC,2021-05-07,89,311,Fall/LateFall,0.9996,late,Fall,C21-458
C210462DLC,2021-05-07,95,311,Fall/LateFall,0.9996,late,Spring,C21-459
C210463DLC,2021-05-07,84,311,Fall/LateFall,0.9885,late,Fall,C21-460
C210464DLC,2021-05-09,92,313,Fall/LateFall,1,late,Fall,C21-461
C210465DLC,2021-05-09,88,313,Fall/LateFall,1,late,Fall,C21-462
C210466DLC,2021-05-09,94,313,Fall/LateFall,0.9986,late,Spring,C21-463
C210467DLC,2021-05-09,90,313,Fall/LateFall,0.9987,late,Fall,C21-464
C210468DLC,2021-05-09,85,313,Fall/LateFall,0.9952,late,Fall,C21-465
C210469DLC,2021-05-09,96,313,Fall/LateFall,0.9997,late,Spring,C21-466
C210470DLC,2021-05-09,84,313,Fall/LateFall,1,late,Fall,C21-468
C210471DLC,2021-05-09,94,313,Fall/LateFall,0.9998,late,Spring,C21-469
C210472DLC,2021-05-09,85,313,Fall/LateFall,1,late,Fall,C21-470
C210473DLC,2021-05-09,75,313,Fall/LateFall,0.9998,late,Fall,C21-471
C210474DLC,2021-05-09,85,313,Fall/LateFall,1,late,Fall,C21-472
C210475DLC,2021-05-09,84,313,Fall/LateFall,1,late,Fall,C21-473
C210476DLC,2021-05-09,85,313,Fall/LateFall,0.9999,late,Fall,C21-475
C210478DLC,2021-05-09,91,313,Fall/LateFall,0.9988,late,Fall,C21-477
C210479DLC,2021-05-09,87,313,Fall/LateFall,0.9999,late,Fall,C21-478
C210480DLC,2021-05-09,90,313,Fall/LateFall,1,late,Fall,C21-479
C210481DLC,2021-05-09,93,313,Fall/LateFall,0.9996,late,Fall,C21-480
C210482DLC,2021-05-09,85,313,Fall/LateFall,0.9999,late,Fall,C21-481
C210483DLC,2021-05-09,85,313,Fall/LateFall,0.9998,late,Fall,C21-482
C210484DLC,2021-05-09,92,313,Fall/LateFall,0.9985,late,Fall,C21-483
C210485DLC,2021-05-09,79,313,Fall/LateFall,0.9998,late,Fall,C21-484
C210486DLC,2021-05-09,80,313,Fall/LateFall,0.9986,late,Fall,C21-485
C210487DLC,2021-05-09,92,313,Fall/LateFall,0.9999,late,Fall,C21-486
C210488DLC,2021-05-09,95,313,Fall/LateFall,0.9999,late,Spring,C21-487
C210489DLC,2021-05-09,90,313,Fall/LateFall,1,late,Fall,C21-488
C210490DLC,2021-05-09,92,313,Fall/LateFall,0.9983,late,Fall,C21-489
C210491DLC,2021-05-09,84,313,Fall/LateFall,1,late,Fall,C21-490
C210492DLC,2021-05-09,87,313,Fall/LateFall,0.9925,late,Fall,C21-491
C210493DLC,2021-05-09,96,313,Fall/LateFall,0.9712,late,Spring,C21-492
C210494DLC,2021-05-10,90,314,Fall/LateFall,1,late,Fall,C21-493
C210495DLC,2021-05-10,92,314,Fall/LateFall,0.9991,late,Fall,C21-494
C210496DLC,2021-05-10,85,314,Fall/LateFall,0.9994,late,Fall,C21-495
C210497DLC,2021-05-10,102,314,Fall/LateFall,0.9998,late,Spring,C21-496
C210498DLC,2021-05-10,92,314,Fall/LateFall,0.9999,late,Fall,C21-497
C210499DLC,2021-05-10,90,314,Fall/LateFall,0.9532,late,Fall,C21-498
C210500DLC,2021-05-10,92,314,Fall/LateFall,0.9984,late,Fall,C21-499
C210501DLC,2021-05-10,89,314,Fall/LateFall,0.9931,late,Fall,C21-500
C210502DLC,2021-05-10,96,314,Fall/LateFall,0.9999,late,Spring,C21-501
C210503DLC,2021-05-10,92,314,Fall/LateFall,1,late,Fall,C21-502
C210504DLC,2021-05-10,91,314,Fall/LateFall,1,late,Fall,C21-503
C210505DLC,2021-05-10,86,314,Fall/LateFall,0.9994,late,Fall,C21-504
C210506DLC,2021-05-10,92,314,Fall/LateFall,0.9991,late,Fall,C21-505
C210507DLC,2021-05-10,100,314,Fall/LateFall,0.9996,late,Spring,C21-506
C210508DLC,2021-05-10,94,314,Fall/LateFall,0.9931,late,Fall,C21-507
C210509DLC,2021-05-10,91,314,Fall/LateFall,1,late,Fall,C21-508
C210510DLC,2021-05-10,92,314,Fall/LateFall,1,late,Fall,C21-509
C210511DLC,2021-05-10,95,314,Fall/LateFall,0.9996,late,Spring,C21-510
C210512DLC,2021-05-10,92,314,Fall/LateFall,0.9971,late,Fall,C21-511
C210513DLC,2021-05-10,94,314,Fall/LateFall,0.9998,late,Fall,C21-512
C210514DLC,2021-05-10,82,314,Fall/LateFall,0.9983,late,Fall,C21-513
C210515DLC,2021-05-10,90,314,Fall/LateFall,0.9997,late,Fall,C21-514
C210516DLC,2021-05-10,82,314,Fall/LateFall,1,late,Fall,C21-515
C210517DLC,2021-05-10,84,314,Fall/LateFall,0.9995,late,Fall,C21-516
C210518DLC,2021-05-10,80,314,Fall/LateFall,1,late,Fall,C21-517
C210519DLC,2021-05-10,83,314,Fall/LateFall,0.9963,late,Fall,C21-518
C210520DLC,2021-05-10,97,314,Fall/LateFall,0.9992,late,Spring,C21-519
C210521DLC,2021-05-10,94,314,Fall/LateFall,0.9991,late,Fall,C21-520
C210522DLC,2021-05-10,96,314,Fall/LateFall,1,late,Spring,C21-521
C210523DLC,2021-05-10,86,314,Fall/LateFall,0.9946,late,Fall,C21-522
C210524DLC,2021-05-10,95,314,Fall/LateFall,0.9993,late,Spring,C21-523
C210525DLC,2021-05-10,95,314,Fall/LateFall,0.992,late,Spring,C21-524
C210526DLC,2021-05-10,90,314,Fall/LateFall,0.9996,late,Fall,C21-525
C210527DLC,2021-05-10,89,314,Fall/LateFall,1,late,Fall,C21-526
C210528DLC,2021-05-10,95,314,Fall/LateFall,0.9891,late,Spring,C21-527
C210529DLC,2021-05-10,97,314,Fall/LateFall,1,late,Spring,C21-528
C210530DLC,2021-05-11,88,315,Fall/LateFall,1,late,Fall,C21-529
C210531DLC,2021-05-11,92,315,Fall/LateFall,0.9995,late,Fall,C21-530
C210532DLC,2021-05-11,95,315,Fall/LateFall,0.9995,late,Spring,C21-531
C210533DLC,2021-05-11,101,315,Fall/LateFall,0.9918,late,Spring,C21-532
C210534DLC,2021-05-11,95,315,Fall/LateFall,0.9955,late,Spring,C21-533
C210535DLC,2021-05-11,95,315,Fall/LateFall,0.9994,late,Spring,C21-534
C210536DLC,2021-05-11,93,315,Fall/LateFall,0.9999,late,Fall,C21-535
C210537DLC,2021-05-11,90,315,Fall/LateFall,0.9998,late,Fall,C21-536
C210538DLC,2021-05-11,85,315,Fall/LateFall,1,late,Fall,C21-537
C210539DLC,2021-05-11,90,315,Fall/LateFall,0.9996,late,Fall,C21-538
C210540DLC,2021-05-11,85,315,Fall/LateFall,0.9998,late,Fall,C21-539
C210541DLC,2021-05-11,93,315,Fall/LateFall,0.9996,late,Fall,C21-540
C210542DLC,2021-05-11,97,315,Fall/LateFall,0.9999,late,Spring,C21-541
C210543DLC,2021-05-11,85,315,Fall/LateFall,0.8118,late,Fall,C21-542
C210544DLC,2021-05-11,87,315,Fall/LateFall,1,late,Fall,C21-543
C210545DLC,2021-05-11,84,315,Fall/LateFall,0.9993,late,Fall,C21-544
C210546DLC,2021-05-11,92,315,Fall/LateFall,1,late,Fall,C21-545
C210547DLC,2021-05-11,92,315,Fall/LateFall,0.9986,late,Fall,C21-546
C210548DLC,2021-05-11,90,315,Fall/LateFall,0.9405,late,Fall,C21-547
C210549DLC,2021-05-11,87,315,Fall/LateFall,0.9996,late,Fall,C21-548
C210550DLC,2021-05-11,90,315,Fall/LateFall,0.7542,late,Fall,C21-549
C210551DLC,2021-05-11,98,315,Fall/LateFall,0.9492,late,Spring,C21-550
C210552DLC,2021-05-11,93,315,Fall/LateFall,1,late,Fall,C21-551
C210553DLC,2021-05-11,94,315,Fall/LateFall,0.9999,late,Fall,C21-552
C210554DLC,2021-05-11,85,315,Fall/LateFall,0.9999,late,Fall,C21-553
C210555DLC,2021-05-11,95,315,Fall/LateFall,1,late,Spring,C21-554
C210556DLC,2021-05-11,89,315,Fall/LateFall,1,late,Fall,C21-555
C210557DLC,2021-05-11,92,315,Fall/LateFall,1,late,Fall,C21-556
C210558DLC,2021-05-11,85,315,Fall/LateFall,1,late,Fall,C21-557
C210559DLC,2021-05-11,97,315,Fall/LateFall,0.9978,late,Spring,C21-558
C210560DLC,2021-05-11,92,315,Fall/LateFall,0.9878,early,Fall,C21-559
C210561DLC,2021-05-11,87,315,Fall/LateFall,0.999,late,Fall,C21-560
C210562DLC,2021-05-11,82,315,Fall/LateFall,0.9999,late,Fall,C21-561
C210563DLC,2021-05-11,95,315,Fall/LateFall,0.9935,late,Spring,C21-562
C210564DLC,2021-05-11,95,315,Fall/LateFall,1,late,Spring,C21-563
C210565DLC,2021-05-13,92,317,Fall/LateFall,0.9998,late,Fall,C21-564
C210566DLC,2021-05-13,88,317,Fall/LateFall,1,late,Fall,C21-565
C210567DLC,2021-05-13,92,317,Fall/LateFall,0.9929,late,Fall,C21-566
C210568DLC,2021-05-13,83,317,Fall/LateFall,0.9956,late,Fall,C21-567
C210569DLC,2021-05-13,97,317,Fall/LateFall,1,late,Spring,C21-568
C210570DLC,2021-05-13,84,317,Fall/LateFall,0.9993,late,Fall,C21-569
C210571DLC,2021-05-13,91,317,Fall/LateFall,0.9999,late,Fall,C21-570
C210572DLC,2021-05-13,89,317,Fall/LateFall,0.9999,late,Fall,C21-571
C210573DLC,2021-05-13,92,317,Fall/LateFall,0.9954,late,Fall,C21-572
C210574DLC,2021-05-13,87,317,Fall/LateFall,0.9996,late,Fall,C21-573
C210575DLC,2021-05-13,78,317,Fall/LateFall,1,late,Fall,C21-574
C210576DLC,2021-05-13,89,317,Fall/LateFall,0.9988,late,Fall,C21-575
C210577DLC,2021-05-13,88,317,Fall/LateFall,0.9946,late,Fall,C21-576
C210579DLC,2021-05-13,93,317,Fall/LateFall,0.9999,late,Fall,C21-578
C210580DLC,2021-05-13,82,317,Fall/LateFall,1,late,Fall,C21-579
C210581DLC,2021-05-13,80,317,Fall/LateFall,1,late,Fall,C21-580
C210582DLC,2021-05-13,89,317,Fall/LateFall,0.9991,late,Fall,C21-581
C210583DLC,2021-05-13,80,317,Fall/LateFall,0.9999,late,Fall,C21-582
C210584DLC,2021-05-13,95,317,Fall/LateFall,0.9995,late,Fall,C21-583
C210585DLC,2021-05-13,85,317,Fall/LateFall,0.9999,late,Fall,C21-584
C210586DLC,2021-05-13,90,317,Fall/LateFall,0.9971,late,Fall,C21-585
C210587DLC,2021-05-13,90,317,Fall/LateFall,0.9986,late,Fall,C21-586
C210588DLC,2021-05-13,94,317,Fall/LateFall,0.977,late,Fall,C21-587
C210589DLC,2021-05-13,86,317,Fall/LateFall,0.998,late,Fall,C21-588
C210590DLC,2021-05-13,93,317,Fall/LateFall,1,late,Fall,C21-589
C210591DLC,2021-05-13,80,317,Fall/LateFall,0.9983,late,Fall,C21-590
C210592DLC,2021-05-13,85,317,Fall/LateFall,0.9982,late,Fall,C21-591
C210593DLC,2021-05-14,83,318,Fall/LateFall,0.9976,late,Fall,C21-592
C210594DLC,2021-05-14,79,318,Fall/LateFall,0.9384,late,Fall,C21-593
C210595DLC,2021-05-14,95,318,Fall/LateFall,1,late,Fall,C21-594
C210596DLC,2021-05-14,87,318,Fall/LateFall,1,late,Fall,C21-595
C210597DLC,2021-05-14,89,318,Fall/LateFall,0.9998,late,Fall,C21-596
C210598DLC,2021-05-14,89,318,Fall/LateFall,0.9805,late,Fall,C21-597
C210599DLC,2021-05-14,90,318,Fall/LateFall,1,late,Fall,C21-598
C210600DLC,2021-05-14,85,318,Fall/LateFall,1,late,Fall,C21-599
C210601DLC,2021-05-14,90,318,Fall/LateFall,0.9998,late,Fall,C21-600
C210602DLC,2021-05-14,85,318,Fall/LateFall,1,late,Fall,C21-601
C210603DLC,2021-05-18,79,322,Fall/LateFall,0.8671,late,Fall,C21-602
C210604DLC,2021-05-18,71,322,Fall/LateFall,0.9999,late,Fall,C21-603
C210605DLC,2021-05-18,85,322,Fall/LateFall,0.9997,early,Fall,C21-604
C210606DLC,2021-05-18,74,322,Fall/LateFall,1,late,Fall,C21-605
C210607DLC,2021-05-18,85,322,Fall/LateFall,1,late,Fall,C21-606
C210608DLC,2021-05-18,79,322,Fall/LateFall,0.9998,late,Fall,C21-607
C210609DLC,2021-05-18,77,322,Fall/LateFall,1,late,Fall,C21-608
C210610DLC,2021-05-18,80,322,Fall/LateFall,0.9999,late,Fall,C21-609
C210611DLC,2021-05-18,80,322,Fall/LateFall,0.9974,late,Fall,C21-610
C210612DLC,2021-05-18,71,322,Fall/LateFall,0.9983,late,Fall,C21-611
C210613DLC,2021-05-18,85,322,Fall/LateFall,1,late,Fall,C21-612
C210614DLC,2021-05-18,75,322,Fall/LateFall,0.999,late,Fall,C21-613
C210615DLC,2021-05-18,81,322,Fall/LateFall,1,late,Fall,C21-614
C210616DLC,2021-05-18,84,322,Fall/LateFall,0.9919,late,Fall,C21-615
C210617DLC,2021-05-18,82,322,Fall/LateFall,0.9998,late,Fall,C21-616
C210618DLC,2021-05-18,84,322,Fall/LateFall,0.9978,late,Fall,C21-617
C210619DLC,2021-05-18,79,322,Fall/LateFall,1,late,Fall,C21-618
C210620DLC,2021-05-18,75,322,Fall/LateFall,1,late,Fall,C21-619
C210621DLC,2021-05-18,82,322,Fall/LateFall,0.9998,late,Fall,C21-620
C210622DLC,2021-05-18,78,322,Fall/LateFall,1,late,Fall,C21-621
C210623DLC,2021-05-18,77,322,Fall/LateFall,0.9992,late,Fall,C21-622
C210624DLC,2021-05-18,85,322,Fall/LateFall,0.9952,late,Fall,C21-623
C210625DLC,2021-05-18,84,322,Fall/LateFall,0.7969,late,Fall,C21-624
C210626DLC,2021-05-18,80,322,Fall/LateFall,0.9999,late,Fall,C21-625
C210627DLC,2021-05-18,80,322,Fall/LateFall,0.9999,late,Fall,C21-626
C210628DLC,2021-05-18,105,322,Fall/LateFall,1,early,Spring,C21-627
C210636DLC,2021-05-21,79,326,Fall/LateFall,1,late,Fall,C21-635
C210629DLC,2021-05-24,80,328,Fall/LateFall,0.9999,early,Fall,C21-628
C210630DLC,2021-05-24,80,328,Fall/LateFall,0.9987,late,Fall,C21-629
C210631DLC,2021-05-24,80,328,Fall/LateFall,0.9993,late,Fall,C21-630
C210632DLC,2021-05-24,75,328,Fall/LateFall,1,late,Fall,C21-631
C210633DLC,2021-05-24,71,328,Fall/LateFall,1,late,Fall,C21-632
